session_id,cnt
2762,1
2765,1
2766,1
2768,1
2770,1
2771,1
2773,1
2788,1
2790,1
2794,1
2797,1
2805,1
2812,1
2814,1
2817,1
2821,1
2823,1
2825,1
2826,1
2827,1
2829,1
2835,1
2837,1
2838,1
2839,1
2847,1
2848,1
2852,1
2855,1
2856,1
2857,1
2858,1
2874,1
2875,1
2876,1
2910,1
2922,1
2948,1
2950,1
2956,1
2967,1
2969,1
2972,1
2981,1
2983,1
2987,1
2998,1
3001,1
3010,1
3011,1
3013,1
3019,1
3022,1
3023,1
3024,1
3029,1
3045,1
3047,1
3049,1
3052,1
3056,1
3059,1
3064,1
3065,1
3067,1
3069,1
3070,1
3071,1
3084,1
3091,1
3094,1
3104,1
3106,1
3108,1
3110,1
3116,1
3125,1
3127,1
3129,1
3138,1
3141,1
3149,1
3156,1
3157,1
3159,1
3163,1
3187,1
3213,1
3225,1
3226,1
3228,1
3251,1
3257,1
3261,1
3265,1
3274,1
3283,1
3292,1
3298,1
3310,1
3339,1
3347,1
3360,1
3369,1
3375,1
3377,1
3391,1
3404,1
3406,1
3414,1
3415,1
3416,1
3420,1
3421,1
3422,1
3426,1
3427,1
3428,1
3433,1
3436,1
3437,1
3441,1
3445,1
3451,1
3452,1
3453,1
3455,1
3456,1
3459,1
3463,1
3465,1
3466,1
3470,1
3473,1
3475,1
3480,1
3485,1
3486,1
3488,1
3493,1
3498,1
3501,1
3502,1
3503,1
3505,1
3514,1
3517,1
3521,1
3534,1
3543,1
3546,1
3554,1
3559,1
3563,1
3566,1
3567,1
3570,1
3616,1
3617,1
3619,1
3623,1
3639,1
3649,1
3651,1
3652,1
3658,1
3659,1
3661,1
3662,1
3663,1
3664,1
3671,1
3672,1
3678,1
3683,1
3684,1
3693,1
3696,1
3699,1
3717,1
3718,1
3729,1
3733,1
3737,1
3751,1
3754,1
3760,1
3764,1
3768,1
3770,1
3771,1
3776,1
3780,1
3786,1
3787,1
3788,1
3790,1
3791,1
3794,1
3798,1
3800,1
3801,1
3805,1
3808,1
3810,1
3815,1
3820,1
3821,1
3823,1
3827,1
3832,1
3835,1
3836,1
3837,1
3839,1
3848,1
3851,1
3852,1
3856,1
3869,1
3874,1
3879,1
3882,1
3901,1
3906,1
3926,1
3938,1
3961,1
3974,1
3975,1
3983,1
3985,1
3989,1
4015,1
4023,1
4024,1
4027,1
4028,1
4033,1
4049,1
4062,1
4063,1
4066,1
4068,1
4071,1
4072,1
4074,1
4075,1
4078,1
4085,1
4090,1
4095,1
4099,1
4102,1
4103,1
4108,1
4115,1
4121,1
4127,1
4133,1
4143,1
4151,1
4168,1
4203,1
4206,1
4207,1
4229,1
4233,1
4258,1
4259,1
4270,1
4274,1
4276,1
4277,1
4279,1
4280,1
4293,1
4294,1
4299,1
4328,1
4330,1
4331,1
4335,1
38,2
42,2
43,2
49,2
73,2
82,2
92,2
93,2
103,2
105,2
122,2
161,2
176,2
178,2
182,2
183,2
205,2
226,2
227,2
229,2
241,2
244,2
248,2
250,2
252,2
255,2
256,2
271,2
282,2
283,2
290,2
293,2
294,2
319,2
321,2
331,2
341,2
348,2
350,2
351,2
354,2
355,2
365,2
369,2
371,2
372,2
397,2
405,2
410,2
415,2
416,2
426,2
430,2
461,2
466,2
471,2
478,2
484,2
487,2
523,2
524,2
525,2
543,2
556,2
557,2
559,2
564,2
569,2
575,2
576,2
577,2
592,2
599,2
601,2
602,2
604,2
615,2
618,2
620,2
644,2
661,2
674,2
680,2
683,2
693,2
703,2
714,2
720,2
726,2
731,2
745,2
751,2
752,2
766,2
781,2
789,2
790,2
794,2
799,2
801,2
807,2
811,2
827,2
832,2
833,2
836,2
842,2
854,2
864,2
874,2
896,2
912,2
913,2
945,2
947,2
948,2
952,2
960,2
965,2
978,2
980,2
982,2
988,2
990,2
991,2
993,2
1008,2
1011,2
1015,2
1024,2
1025,2
1026,2
1027,2
1042,2
1055,2
1056,2
1059,2
1063,2
1068,2
1074,2
1089,2
1101,2
1104,2
1123,2
1126,2
1130,2
1131,2
1161,2
1165,2
1166,2
1173,2
1174,2
1178,2
1187,2
1192,2
1200,2
1212,2
1230,2
1234,2
1235,2
1239,2
1242,2
1254,2
1257,2
1259,2
1262,2
1263,2
1264,2
1275,2
1288,2
1292,2
1305,2
1313,2
1318,2
1328,2
1336,2
1349,2
1353,2
1357,2
1358,2
1369,2
1370,2
1379,2
1380,2
1382,2
1383,2
1384,2
1385,2
1387,2
1388,2
1389,2
1390,2
1391,2
1392,2
1393,2
1394,2
1395,2
1396,2
1397,2
1398,2
1399,2
1400,2
1401,2
1402,2
1406,2
1409,2
1420,2
1421,2
1435,2
1436,2
1439,2
1444,2
1446,2
1450,2
1454,2
1457,2
1459,2
1461,2
1462,2
1464,2
1468,2
1469,2
1471,2
1473,2
1477,2
1484,2
1489,2
1519,2
1522,2
1524,2
1525,2
1533,2
1534,2
1536,2
1545,2
1547,2
1548,2
1549,2
1551,2
1553,2
1555,2
1565,2
1582,2
1595,2
1603,2
1605,2
1614,2
1624,2
1639,2
1642,2
1650,2
1663,2
1669,2
1688,2
1697,2
1698,2
1703,2
1719,2
1721,2
1722,2
1727,2
1728,2
1733,2
1734,2
1756,2
1757,2
1760,2
1761,2
1769,2
1780,2
1789,2
1799,2
1802,2
1814,2
1869,2
1874,2
1875,2
1878,2
1886,2
1891,2
1893,2
1901,2
1926,2
1931,2
1952,2
1965,2
1985,2
1994,2
2003,2
2019,2
2032,2
2047,2
2065,2
2075,2
2080,2
2083,2
2086,2
2087,2
2089,2
2095,2
2096,2
2122,2
2123,2
2124,2
2126,2
2130,2
2136,2
2138,2
2142,2
2154,2
2157,2
2169,2
2172,2
2186,2
2189,2
2190,2
2197,2
2205,2
2216,2
2218,2
2223,2
2225,2
2233,2
2238,2
2259,2
2260,2
2266,2
2274,2
2278,2
2280,2
2288,2
2299,2
2306,2
2311,2
2316,2
2319,2
2320,2
2325,2
2329,2
2331,2
2345,2
2348,2
2363,2
2377,2
2380,2
2381,2
2383,2
2397,2
2398,2
2400,2
2401,2
2403,2
2414,2
2418,2
2459,2
2480,2
2484,2
2492,2
2498,2
2501,2
2511,2
2514,2
2539,2
2540,2
2554,2
2558,2
2560,2
2566,2
2590,2
2593,2
2596,2
2606,2
2619,2
2630,2
2640,2
2643,2
2646,2
2650,2
2651,2
2653,2
2661,2
2664,2
2667,2
2678,2
2680,2
2700,2
2701,2
2703,2
2705,2
2711,2
2713,2
2717,2
2718,2
2721,2
2732,2
2739,2
2744,2
2753,2
2757,2
2759,2
2763,2
2767,2
2769,2
2791,2
2799,2
2802,2
2815,2
2822,2
2830,2
2836,2
2843,2
2845,2
2854,2
2864,2
2890,2
2901,2
2904,2
2928,2
2942,2
2944,2
2949,2
2951,2
2952,2
2955,2
2957,2
2962,2
2965,2
2968,2
2970,2
2971,2
2973,2
2980,2
2982,2
2984,2
2988,2
2995,2
3000,2
3025,2
3028,2
3043,2
3058,2
3060,2
3062,2
3082,2
3086,2
3100,2
3101,2
3102,2
3103,2
3105,2
3115,2
3117,2
3121,2
3122,2
3126,2
3137,2
3140,2
3142,2
3145,2
3147,2
3184,2
3190,2
3200,2
3206,2
3216,2
3227,2
3236,2
3248,2
3259,2
3262,2
3263,2
3267,2
3273,2
3280,2
3281,2
3291,2
3295,2
3300,2
3302,2
3304,2
3321,2
3323,2
3330,2
3333,2
3353,2
3355,2
3356,2
3358,2
3368,2
3376,2
3395,2
3403,2
3405,2
3429,2
3432,2
3435,2
3443,2
3447,2
3450,2
3457,2
3469,2
3471,2
3474,2
3479,2
3482,2
3487,2
3495,2
3504,2
3512,2
3518,2
3519,2
3522,2
3528,2
3529,2
3533,2
3535,2
3549,2
3569,2
3574,2
3575,2
3579,2
3581,2
3582,2
3588,2
3605,2
3613,2
3637,2
3640,2
3641,2
3654,2
3660,2
3686,2
3694,2
3695,2
3700,2
3709,2
3722,2
3723,2
3734,2
3738,2
3739,2
3761,2
3767,2
3769,2
3774,2
3782,2
3785,2
3792,2
3804,2
3806,2
3809,2
3814,2
3817,2
3822,2
3829,2
3838,2
3845,2
3853,2
3854,2
3855,2
3857,2
3868,2
3877,2
3878,2
3895,2
3898,2
3919,2
3920,2
3928,2
3929,2
3952,2
3971,2
3972,2
3973,2
3976,2
3977,2
3978,2
3994,2
4030,2
4034,2
4046,2
4051,2
4057,2
4064,2
4069,2
4070,2
4086,2
4113,2
4114,2
4128,2
4130,2
4132,2
4136,2
4144,2
4153,2
4159,2
4161,2
4169,2
4171,2
4183,2
4193,2
4199,2
4205,2
4217,2
4235,2
4237,2
4242,2
4247,2
4262,2
4266,2
4269,2
4292,2
4300,2
4305,2
5,3
45,3
46,3
50,3
76,3
77,3
88,3
90,3
96,3
118,3
121,3
140,3
175,3
185,3
198,3
211,3
232,3
234,3
243,3
246,3
254,3
260,3
278,3
284,3
288,3
289,3
291,3
295,3
304,3
305,3
313,3
330,3
337,3
357,3
358,3
362,3
367,3
374,3
375,3
381,3
412,3
414,3
417,3
424,3
444,3
450,3
452,3
453,3
464,3
472,3
488,3
492,3
503,3
506,3
527,3
530,3
540,3
544,3
545,3
555,3
565,3
586,3
597,3
611,3
627,3
649,3
650,3
657,3
660,3
665,3
671,3
684,3
695,3
697,3
699,3
707,3
716,3
723,3
746,3
748,3
777,3
787,3
792,3
802,3
810,3
818,3
837,3
844,3
848,3
851,3
857,3
875,3
877,3
931,3
941,3
954,3
961,3
962,3
969,3
970,3
986,3
992,3
1021,3
1030,3
1034,3
1065,3
1081,3
1093,3
1094,3
1099,3
1107,3
1145,3
1146,3
1157,3
1164,3
1171,3
1185,3
1191,3
1195,3
1237,3
1240,3
1279,3
1286,3
1294,3
1295,3
1303,3
1310,3
1311,3
1312,3
1324,3
1331,3
1334,3
1337,3
1340,3
1341,3
1350,3
1351,3
1429,3
1434,3
1440,3
1447,3
1449,3
1456,3
1480,3
1483,3
1497,3
1509,3
1514,3
1520,3
1530,3
1544,3
1558,3
1567,3
1610,3
1635,3
1683,3
1684,3
1712,3
1715,3
1720,3
1739,3
1765,3
1766,3
1798,3
1805,3
1816,3
1839,3
1852,3
1858,3
1860,3
1889,3
1927,3
1933,3
1934,3
1936,3
1938,3
1947,3
1953,3
1976,3
1984,3
1986,3
1989,3
2002,3
2012,3
2014,3
2027,3
2040,3
2091,3
2106,3
2144,3
2159,3
2227,3
2229,3
2234,3
2239,3
2240,3
2242,3
2250,3
2258,3
2286,3
2291,3
2317,3
2346,3
2358,3
2364,3
2365,3
2368,3
2382,3
2388,3
2389,3
2419,3
2425,3
2434,3
2436,3
2441,3
2464,3
2473,3
2478,3
2481,3
2494,3
2496,3
2507,3
2529,3
2531,3
2549,3
2574,3
2578,3
2580,3
2581,3
2586,3
2591,3
2597,3
2611,3
2613,3
2614,3
2617,3
2622,3
2638,3
2660,3
2663,3
2681,3
2697,3
2698,3
2749,3
2787,3
2789,3
2792,3
2796,3
2798,3
2831,3
2833,3
2861,3
2873,3
2877,3
2897,3
2902,3
2907,3
2911,3
2929,3
2946,3
2958,3
2979,3
2986,3
2997,3
3005,3
3009,3
3020,3
3021,3
3032,3
3046,3
3048,3
3063,3
3089,3
3096,3
3107,3
3120,3
3132,3
3146,3
3165,3
3171,3
3175,3
3177,3
3179,3
3194,3
3195,3
3211,3
3217,3
3219,3
3222,3
3224,3
3237,3
3244,3
3245,3
3260,3
3282,3
3285,3
3290,3
3294,3
3305,3
3332,3
3334,3
3344,3
3364,3
3386,3
3389,3
3411,3
3412,3
3424,3
3439,3
3442,3
3454,3
3460,3
3483,3
3484,3
3508,3
3509,3
3531,3
3561,3
3565,3
3568,3
3593,3
3594,3
3644,3
3646,3
3655,3
3673,3
3690,3
3692,3
3713,3
3714,3
3716,3
3720,3
3732,3
3743,3
3745,3
3765,3
3773,3
3777,3
3789,3
3795,3
3818,3
3819,3
3841,3
3842,3
3890,3
3917,3
3924,3
3925,3
3933,3
3934,3
3993,3
4060,3
4076,3
4079,3
4083,3
4093,3
4098,3
4112,3
4129,3
4131,3
4141,3
4150,3
4157,3
4172,3
4218,3
4246,3
4267,3
4284,3
4319,3
4321,3
6,4
10,4
81,4
84,4
91,4
97,4
102,4
106,4
131,4
139,4
169,4
174,4
194,4
208,4
235,4
273,4
277,4
279,4
287,4
297,4
303,4
309,4
311,4
317,4
325,4
340,4
356,4
360,4
368,4
388,4
403,4
404,4
446,4
459,4
480,4
482,4
485,4
486,4
493,4
496,4
498,4
513,4
515,4
536,4
561,4
562,4
567,4
626,4
647,4
648,4
673,4
690,4
692,4
708,4
710,4
721,4
722,4
739,4
763,4
764,4
767,4
785,4
824,4
845,4
846,4
850,4
858,4
867,4
879,4
898,4
908,4
916,4
930,4
932,4
973,4
975,4
983,4
984,4
1005,4
1020,4
1032,4
1045,4
1062,4
1064,4
1090,4
1095,4
1120,4
1142,4
1144,4
1193,4
1207,4
1219,4
1222,4
1228,4
1256,4
1265,4
1269,4
1274,4
1283,4
1285,4
1304,4
1309,4
1338,4
1346,4
1352,4
1354,4
1378,4
1414,4
1426,4
1437,4
1442,4
1453,4
1474,4
1475,4
1498,4
1503,4
1504,4
1506,4
1529,4
1537,4
1560,4
1574,4
1584,4
1585,4
1588,4
1626,4
1629,4
1633,4
1636,4
1647,4
1648,4
1682,4
1687,4
1691,4
1731,4
1736,4
1749,4
1830,4
1838,4
1841,4
1842,4
1859,4
1865,4
1872,4
1877,4
1910,4
1975,4
1978,4
2005,4
2021,4
2022,4
2046,4
2060,4
2063,4
2066,4
2071,4
2079,4
2140,4
2145,4
2151,4
2183,4
2187,4
2192,4
2230,4
2249,4
2255,4
2285,4
2296,4
2297,4
2307,4
2347,4
2355,4
2366,4
2378,4
2379,4
2385,4
2386,4
2412,4
2423,4
2432,4
2437,4
2488,4
2497,4
2502,4
2503,4
2505,4
2517,4
2527,4
2535,4
2568,4
2571,4
2582,4
2600,4
2602,4
2607,4
2627,4
2647,4
2655,4
2658,4
2662,4
2670,4
2764,4
2803,4
2811,4
2832,4
2954,4
2977,4
2978,4
3008,4
3012,4
3015,4
3057,4
3077,4
3078,4
3090,4
3093,4
3099,4
3118,4
3162,4
3164,4
3172,4
3176,4
3183,4
3197,4
3210,4
3240,4
3243,4
3258,4
3270,4
3276,4
3328,4
3329,4
3346,4
3354,4
3378,4
3390,4
3401,4
3423,4
3476,4
3477,4
3492,4
3494,4
3511,4
3515,4
3516,4
3523,4
3560,4
3564,4
3578,4
3633,4
3642,4
3647,4
3653,4
3701,4
3712,4
3724,4
3775,4
3811,4
3812,4
3828,4
3844,4
3850,4
3873,4
3891,4
3923,4
3941,4
3981,4
3990,4
3991,4
3992,4
4016,4
4021,4
4035,4
4043,4
4050,4
4059,4
4065,4
4067,4
4080,4
4118,4
4122,4
4123,4
4145,4
4160,4
4163,4
4175,4
4176,4
4221,4
4224,4
4234,4
4245,4
4263,4
4271,4
4317,4
4332,4
4,5
55,5
86,5
113,5
124,5
135,5
148,5
155,5
156,5
159,5
160,5
236,5
239,5
270,5
272,5
323,5
352,5
379,5
398,5
420,5
427,5
432,5
442,5
479,5
499,5
521,5
539,5
554,5
560,5
571,5
590,5
594,5
607,5
623,5
631,5
639,5
658,5
705,5
718,5
779,5
791,5
793,5
804,5
826,5
829,5
861,5
862,5
869,5
870,5
873,5
880,5
881,5
933,5
937,5
939,5
951,5
958,5
959,5
963,5
1012,5
1019,5
1036,5
1070,5
1106,5
1114,5
1135,5
1160,5
1169,5
1225,5
1231,5
1236,5
1260,5
1277,5
1297,5
1298,5
1345,5
1431,5
1467,5
1476,5
1479,5
1507,5
1516,5
1554,5
1664,5
1748,5
1767,5
1773,5
1854,5
1876,5
1885,5
1888,5
1905,5
1907,5
1920,5
1958,5
2036,5
2088,5
2117,5
2158,5
2180,5
2194,5
2252,5
2293,5
2309,5
2370,5
2373,5
2387,5
2392,5
2431,5
2483,5
2493,5
2500,5
2552,5
2561,5
2564,5
2585,5
2589,5
2604,5
2608,5
2618,5
2634,5
2775,5
2777,5
2778,5
2804,5
2808,5
2809,5
2816,5
2849,5
2865,5
2869,5
2893,5
2909,5
2916,5
2918,5
2940,5
2975,5
2985,5
2992,5
3034,5
3061,5
3080,5
3088,5
3109,5
3123,5
3124,5
3136,5
3155,5
3166,5
3221,5
3241,5
3271,5
3278,5
3284,5
3289,5
3293,5
3297,5
3318,5
3357,5
3387,5
3388,5
3400,5
3402,5
3430,5
3446,5
3557,5
3615,5
3679,5
3682,5
3721,5
3740,5
3781,5
3880,5
3889,5
3900,5
3911,5
3940,5
3997,5
3999,5
4001,5
4004,5
4006,5
4008,5
4044,5
4088,5
4092,5
4116,5
4139,5
4164,5
4165,5
4166,5
4173,5
4194,5
4196,5
4201,5
4222,5
4238,5
4244,5
4252,5
4256,5
12,6
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,6
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,6
33,6
54,6
120,6
128,6
142,6
154,6
286,6
316,6
320,6
376,6
385,6
423,6
428,6
456,6
495,6
512,6
580,6
587,6
617,6
642,6
646,6
653,6
679,6
753,6
754,6
771,6
780,6
800,6
808,6
814,6
831,6
834,6
840,6
841,6
863,6
953,6
994,6
1048,6
1058,6
1069,6
1105,6
1147,6
1159,6
1182,6
1188,6
1194,6
1206,6
1244,6
1251,6
1267,6
1271,6
1282,6
1306,6
1319,6
1320,6
1322,6
1335,6
1339,6
1356,6
1386,6
1430,6
1455,6
1494,6
1495,6
1502,6
1511,6
1513,6
1518,6
1521,6
1527,6
1612,6
1645,6
1676,6
1686,6
1693,6
1710,6
1725,6
1752,6
1762,6
1804,6
1832,6
1850,6
1892,6
1921,6
1928,6
1948,6
1973,6
2024,6
2030,6
2052,6
2147,6
2149,6
2163,6
2204,6
2235,6
2267,6
2281,6
2310,6
2343,6
2362,6
2408,6
2410,6
2411,6
2443,6
2475,6
2476,6
2479,6
2510,6
2522,6
2523,6
2548,6
2551,6
2570,6
2572,6
2694,6
2755,6
2772,6
2779,6
2795,6
2824,6
2834,6
2879,6
2993,6
3002,6
3006,6
3027,6
3033,6
3044,6
3053,6
3092,6
3131,6
3139,6
3173,6
3182,6
3238,6
3253,6
3254,6
3256,6
3269,6
3287,6
3315,6
3363,6
3383,6
3384,6
3408,6
3409,6
3419,6
3440,6
3520,6
3530,6
3547,6
3577,6
3608,6
3612,6
3618,6
3625,6
3705,6
3731,6
3763,6
3867,6
3892,6
3908,6
3936,6
3965,6
4022,6
4082,6
4091,6
4140,6
4177,6
4219,6
4231,6
4248,6
4255,6
4264,6
4310,6
4334,6
9,7
52,7
74,7
101,7
107,7
114,7
153,7
186,7
259,7
268,7
280,7
307,7
324,7
328,7
335,7
346,7
429,7
445,7
603,7
605,7
634,7
686,7
711,7
719,7
735,7
756,7
762,7
813,7
819,7
876,7
897,7
910,7
911,7
929,7
950,7
967,7
968,7
972,7
979,7
996,7
1009,7
1031,7
1054,7
1078,7
1124,7
1152,7
1154,7
1204,7
1229,7
1252,7
1258,7
1290,7
1293,7
1296,7
1330,7
1371,7
1373,7
1404,7
1433,7
1532,7
1569,7
1596,7
1631,7
1640,7
1673,7
1718,7
1726,7
1730,7
1751,7
1781,7
1825,7
1855,7
1912,7
1919,7
2025,7
2062,7
2108,7
2289,7
2292,7
2450,7
2463,7
2504,7
2518,7
2555,7
2577,7
2583,7
2594,7
2748,7
2776,7
2807,7
2813,7
2878,7
2881,7
2888,7
2906,7
2908,7
2936,7
3040,7
3134,7
3223,7
3233,7
3268,7
3303,7
3314,7
3343,7
3393,7
3410,7
3418,7
3431,7
3464,7
3499,7
3527,7
3532,7
3537,7
3544,7
3552,7
3553,7
3587,7
3688,7
3704,7
3719,7
3759,7
3799,7
3833,7
3843,7
3847,7
3907,7
3979,7
4010,7
4013,7
4036,7
4087,7
4096,7
4120,7
4170,7
4202,7
4214,7
4333,7
36,8
39,8
51,8
85,8
89,8
162,8
168,8
197,8
249,8
269,8
332,8
373,8
390,8
433,8
436,8
448,8
454,8
511,8
531,8
591,8
628,8
651,8
702,8
732,8
759,8
761,8
783,8
788,8
803,8
853,8
865,8
872,8
925,8
927,8
944,8
995,8
1007,8
1066,8
1088,8
1117,8
1119,8
1127,8
1150,8
1221,8
1227,8
1316,8
1413,8
1419,8
1422,8
1460,8
1491,8
1517,8
1552,8
1592,8
1678,8
1679,8
1700,8
1709,8
1717,8
1753,8
1755,8
1777,8
1786,8
1794,8
1801,8
1813,8
1831,8
1833,8
1956,8
1987,8
1996,8
2023,8
2035,8
2037,8
2057,8
2064,8
2116,8
2139,8
2185,8
2201,8
2206,8
2210,8
2222,8
2243,8
2261,8
2313,8
2315,8
2371,8
2374,8
2396,8
2420,8
2421,8
2422,8
2444,8
2486,8
2487,8
2528,8
2530,8
2587,8
2598,8
2623,8
2786,8
2842,8
2850,8
2853,8
2862,8
2913,8
2923,8
2963,8
2974,8
3007,8
3016,8
3181,8
3199,8
3229,8
3242,8
3249,8
3250,8
3255,8
3286,8
3288,8
3351,8
3371,8
3425,8
3595,8
3598,8
3675,8
3871,8
3935,8
3947,8
3995,8
3998,8
4026,8
4045,8
4097,8
4148,8
4156,8
4210,8
4223,8
4227,8
4228,8
4232,8
4236,8
4239,8
4240,8
4272,8
4282,8
115,9
146,9
240,9
300,9
327,9
399,9
437,9
441,9
558,9
574,9
583,9
622,9
676,9
776,9
852,9
886,9
892,9
906,9
946,9
974,9
977,9
1002,9
1039,9
1108,9
1158,9
1167,9
1170,9
1255,9
1300,9
1501,9
1601,9
1660,9
1671,9
1701,9
1864,9
1898,9
1940,9
1943,9
1950,9
1961,9
1963,9
1968,9
1983,9
2018,9
2061,9
2073,9
2101,9
2179,9
2202,9
2224,9
2253,9
2304,9
2342,9
2485,9
2536,9
2626,9
2648,9
2699,9
2742,9
2784,9
2801,9
2841,9
2860,9
2915,9
2966,9
2990,9
3003,9
3018,9
3130,9
3133,9
3161,9
3193,9
3214,9
3252,9
3266,9
3299,9
3348,9
3413,9
3438,9
3525,9
3599,9
3645,9
3691,9
3860,9
3943,9
4014,9
4018,9
4061,9
4117,9
4124,9
4135,9
4142,9
4146,9
4192,9
4230,9
4254,9
4273,9
4318,9
37,10
47,10
163,10
202,10
263,10
276,10
364,10
477,10
519,10
613,10
630,10
659,10
667,10
691,10
700,10
744,10
755,10
772,10
782,10
859,10
1035,10
1040,10
1121,10
1137,10
1181,10
1196,10
1314,10
1315,10
1333,10
1441,10
1488,10
1510,10
1564,10
1576,10
1578,10
1597,10
1607,10
1652,10
1677,10
1705,10
1723,10
1724,10
1828,10
1844,10
1873,10
1894,10
1922,10
1969,10
2015,10
2034,10
2070,10
2103,10
2143,10
2150,10
2166,10
2182,10
2226,10
2247,10
2262,10
2356,10
2384,10
2390,10
2402,10
2424,10
2448,10
2506,10
2588,10
2737,10
2846,10
2866,10
2989,10
3026,10
3030,10
3054,10
3068,10
3097,10
3119,10
3180,10
3218,10
3239,10
3320,10
